file_name,iso_code,latitude,longitude,heading
008159.png,pe,-13.86394334,-73.38514307,248
008160.png,ar,-36.99988924,-64.28504627,68
008161.png,mx,20.24614229,-97.65236239,274
008162.png,br,-20.8352696,-40.75582982,116
008163.png,us,45.10850014,-109.3045791,351
008164.png,tw,24.21127251,120.5637948,333
008165.png,br,-5.517834459,-41.17959968,38
008166.png,lv,57.05773925,24.25752085,202
008167.png,nz,-39.3471848,176.8752893,117
008168.png,us,33.13377073,-81.23919078,183
008169.png,sn,14.97567936,-12.60080443,187
008170.png,co,1.222083117,-77.19625565,47
008171.png,no,60.69978473,5.425527688,203
008172.png,ar,-32.36630858,-68.21857874,21
008173.png,us,32.15045532,-107.7511764,164
008174.png,lv,56.49304988,28.03948593,342
008175.png,us,31.63912562,-110.7138102,336
008176.png,us,46.04526864,-97.63344177,308
008177.png,mx,16.98103028,-97.89221437,246
008178.png,bg,41.85596121,25.58861603,189
008179.png,au,-30.80849545,142.7735165,141
008180.png,pl,51.92117835,21.4616363,222
008181.png,no,58.73953221,8.469954456,35
008182.png,ru,61.65127246,41.64249346,296
008183.png,ru,56.61954587,46.03216457,231
008184.png,gb,53.8415588,-1.599626219,89
008185.png,se,57.01335879,15.07569223,314
008186.png,ca,51.15149426,-103.5240951,262
008187.png,us,30.34473704,-97.76275626,208
008188.png,br,-18.24302978,-47.44324633,26
008189.png,us,33.44684712,-80.64756787,203
008190.png,us,41.98773533,-98.15250448,352
008191.png,us,43.67953679,-96.77142876,285
008192.png,br,-24.05810042,-49.70199627,214
008193.png,ru,55.69435847,52.99306337,34
008194.png,au,-32.40804732,117.9396478,233
008195.png,ca,52.94544582,-106.7800432,243
008196.png,ar,-34.47334679,-58.63261308,325
008197.png,bg,44.02430607,26.60214922,174
008198.png,ca,45.8057779,-74.94376203,99
008199.png,br,1.242202937,-60.43646047,129
008200.png,us,46.09691815,-99.16993561,300
008201.png,ru,47.29163784,39.53086849,348
008202.png,br,-19.73669241,-48.64292673,203
008203.png,us,42.13579022,-106.7367081,281
008204.png,pl,50.44845577,21.20712823,99
008205.png,ru,50.81710491,105.5010883,53
008206.png,br,-24.75272031,-54.23481567,340
008207.png,jp,43.09047288,144.3188441,153
008208.png,ph,9.784481589,122.6889544,86
008209.png,us,43.06339563,-83.9285106,129
008210.png,id,-2.116618328,103.6754263,298
008211.png,ar,-25.41097689,-59.5550186,239
008212.png,au,-22.07723811,148.0819602,145
008213.png,us,37.46881207,-94.02422761,186
008214.png,br,-10.23093438,-48.08029144,315
008215.png,hr,42.93901566,17.07626035,315
008216.png,br,-5.919568473,-35.94889001,126
008217.png,br,-3.936512776,-42.63773164,163
008218.png,ru,54.64308727,55.96026879,332
008219.png,ru,60.8786962,43.09625312,116
008220.png,no,69.49465556,17.81107837,107
008221.png,us,37.43419218,-117.161962,183
008222.png,us,45.13876024,-97.26974757,142
008223.png,kh,10.46197439,103.7485086,201
008224.png,pl,51.91381038,15.88769037,225
008225.png,ph,6.018072131,124.5723328,38
008226.png,us,39.79557596,-99.44871742,110
008227.png,us,37.30088017,-79.81884761,166
008228.png,br,-24.87217569,-47.96814949,74
008229.png,us,38.1206234,-87.57885124,100
008230.png,br,-10.30355463,-36.52395255,156
008231.png,ru,50.165761,38.7083093,320
008232.png,ru,63.15666951,75.01954203,207
008233.png,fi,61.45767721,23.73792743,234
008234.png,us,36.90278679,-109.6249177,8
008235.png,us,36.19302524,-79.94868066,67
008236.png,pl,54.33424802,16.54947351,186
008237.png,ar,-29.94389307,-67.8453427,289
008238.png,mx,25.43970725,-98.2238214,62
008239.png,us,41.40258047,-122.8454086,161
008240.png,ro,47.29651121,22.90614858,21
008241.png,nz,-36.83907881,175.6560407,46
008242.png,gb,52.32300043,-4.128586086,154
008243.png,us,39.65845483,-98.92839325,330
008244.png,pe,-10.60597071,-77.3431999,334
008245.png,au,-27.30622172,133.6231188,49
008246.png,jp,43.68482339,144.4022462,111
008247.png,ca,45.39459532,-63.6455051,217
008248.png,us,37.73451184,-91.93024213,71
008249.png,my,1.625617986,111.186739,43
008250.png,nz,-43.99676067,170.1304538,318
008251.png,gb,51.88564639,-3.177809243,101
008252.png,us,34.60370801,-91.12104105,82
008253.png,us,38.14437162,-82.95056409,221
008254.png,ec,-2.782658792,-79.18749586,316
008255.png,us,36.20541305,-114.9666101,321
008256.png,cl,-41.78121698,-73.50386372,304
008257.png,es,40.97259268,-0.157373598,48
008258.png,ca,49.24513114,-122.9775046,69
008259.png,se,60.52479969,16.4846679,252
008260.png,ru,56.20010596,36.81385747,288
008261.png,id,-7.447749479,111.0449658,278
008262.png,jp,34.14305751,135.7411853,72
008263.png,mx,16.24467781,-95.18089627,168
008264.png,za,-30.80294738,29.32986179,308
008265.png,br,-21.42428887,-48.54698557,51
008266.png,us,46.44938211,-103.3631996,276
008267.png,gb,50.36273839,-3.994830145,245
008268.png,us,36.8401407,-97.24657604,236
008269.png,mn,48.32856531,102.3616897,232
008270.png,ar,-27.91500577,-55.95498872,74
008271.png,jp,42.28699624,142.543929,139
008272.png,us,32.0399305,-94.24634709,25
008273.png,us,46.00729467,-96.43081896,294
008274.png,ru,45.14446942,44.28594688,42
008275.png,us,41.82420002,-71.87263608,237
008276.png,ru,54.3916723,38.66130442,30
008277.png,au,-31.23469386,136.3741427,247
008278.png,id,-4.329742217,104.3857165,297
008279.png,jp,43.48966691,141.3799553,300
008280.png,fi,64.72484404,26.52230565,33
008281.png,us,40.48100668,-120.7461658,108
008282.png,jp,37.2181436,137.0689698,279
008283.png,ro,45.08116424,25.50829246,211
008284.png,es,40.50176091,-0.187052713,271
008285.png,ru,55.03641464,36.74771053,300
008286.png,za,-27.14688875,23.55152818,151
008287.png,au,-38.53456459,146.9888314,183
008288.png,us,29.83087788,-96.16798878,142
008289.png,us,32.6336304,-82.11214613,224
008290.png,in,18.80743762,73.80819479,259
008291.png,us,39.69468319,-104.4067938,178
008292.png,ph,13.01988874,123.9998103,268
008293.png,us,45.6967172,-110.02399,204
008294.png,se,56.69802854,16.26616077,34
008295.png,br,-8.216385183,-34.92243989,193
008296.png,us,34.00922057,-102.0844057,243
008297.png,is,65.34373522,-15.01311047,4
008298.png,us,46.73583012,-100.4637578,189
008299.png,ro,46.00624667,24.54380259,310
008300.png,ca,55.19969639,-118.5376748,349
008301.png,in,18.40884428,83.94485031,195
008302.png,us,27.46974895,-98.49703103,308
008303.png,us,38.73486091,-103.6211038,220
008304.png,fr,42.99009801,1.576115342,98
008305.png,ar,-27.06971909,-59.70624089,353
008306.png,us,44.50925614,-118.6873372,40
008307.png,ru,45.75535473,40.00564408,208
008308.png,no,63.1817405,8.742773912,63
008309.png,us,33.09808349,-81.61064367,74
008310.png,ca,50.30994089,-107.2096351,275
008311.png,ca,47.61296533,-65.022046,14
008312.png,ph,7.61759466,125.8408298,30
008313.png,tw,23.36245843,120.4037289,10
008314.png,ng,5.99020098,6.761924388,207
008315.png,us,30.34109836,-87.66906978,235
008316.png,us,34.55330427,-78.49594395,96
008317.png,ar,-39.06797077,-67.6801882,119
008318.png,ru,56.59827751,72.74254789,37
008319.png,bw,-24.1332602,24.64287282,304
008320.png,no,68.50441996,17.80243061,93
008321.png,id,1.624755099,100.8203873,219
008322.png,us,39.87617075,-81.67470485,238
008323.png,cz,50.00863536,12.48236305,241
008324.png,sk,48.23308883,17.68594071,89
008325.png,ru,50.90365856,37.32492247,303
008326.png,us,35.7151758,-92.19526499,183
008327.png,kh,11.63158124,102.989614,23
008328.png,es,42.65905398,-8.483994446,81
008329.png,us,39.1126223,-88.2628642,273
008330.png,ru,53.29794785,50.40233831,298
008331.png,pl,50.79558249,18.0490572,137
008332.png,id,-6.883616856,113.7720217,115
008333.png,us,33.79583813,-116.9795058,305
008334.png,fr,46.75345147,2.167706266,57
008335.png,ru,57.28108208,83.95337693,215
008336.png,ca,52.70905383,-113.6440491,149
008337.png,ca,45.95585304,-77.26820136,336
008338.png,no,69.63147602,18.72234486,27
008339.png,au,-24.80663127,113.9810574,68
008340.png,br,-17.05348494,-49.95006907,354
008341.png,ru,53.53462221,37.8932516,245
008342.png,ca,51.56543364,-109.7777035,144
008343.png,br,-14.56328284,-41.15605311,188
008344.png,th,17.28087663,103.2001928,87
008345.png,br,-8.79376656,-42.77494294,342
008346.png,us,42.58510903,-85.0942879,33
008347.png,au,-34.33166985,146.9548557,115
008348.png,us,36.46279102,-93.75458642,8
008349.png,lv,56.73635378,24.807056,294
008350.png,gb,51.79141254,-1.216053672,208
008351.png,ru,65.1528386,32.14623518,240
008352.png,br,-24.91871987,-49.14563542,312
008353.png,us,48.60299987,-115.6515171,124
008354.png,cz,49.01798271,15.10506248,86
008355.png,us,43.41305269,-98.83282096,143
008356.png,ca,51.40144335,-110.6556556,274
008357.png,jp,34.60890627,131.815908,214
008358.png,mx,16.20586038,-92.02625996,167
008359.png,za,-28.16560965,26.91346561,320
008360.png,us,29.28697896,-100.4703983,23
008361.png,ru,58.37784806,33.12578329,67
008362.png,ru,51.33975182,37.9332918,30
008363.png,ru,61.98239523,42.43217467,144
008364.png,lv,56.38466929,27.81574479,52
008365.png,es,37.79742253,-3.141160386,36
008366.png,ru,60.04596746,41.13916644,285
008367.png,us,34.49212593,-81.71119433,230
008368.png,ro,46.20902884,26.6442018,238
008369.png,br,-2.930758835,-44.94493923,56
008370.png,mx,26.04367294,-100.1887329,24
008371.png,th,8.922216216,99.16552099,357
008372.png,us,44.07438495,-99.5784053,41
008373.png,us,42.58823019,-77.77380191,46
008374.png,ee,58.66742275,23.62382618,58
008375.png,au,-36.89211871,141.3847073,312
008376.png,no,69.29946823,19.49769198,110
008377.png,kg,41.05428123,72.23495098,180
008378.png,us,46.51463514,-99.39735831,155
008379.png,za,-32.18097852,28.3621855,63
008380.png,th,14.05669613,99.94326785,186
008381.png,ru,62.50524678,35.25722487,101
008382.png,us,43.97892144,-74.31980913,311
008383.png,fr,42.78703405,2.382726433,82
008384.png,ie,54.28556201,-9.570357176,0
008385.png,bw,-24.73455403,23.42918931,197
008386.png,gb,50.85319436,-1.727210696,311
008387.png,br,-8.95626229,-35.87963212,7
008388.png,es,40.57779346,-4.010312529,288
008389.png,jp,35.38012189,135.2112012,271
008390.png,no,61.91571458,6.305093734,220
008391.png,fi,60.70990972,24.73440106,163
008392.png,gr,41.13196286,25.04574028,187
008393.png,ca,55.58192785,-122.3731967,75
008394.png,us,35.22691099,-94.1759554,297
008395.png,hr,45.6946479,18.39353149,154
008396.png,mx,25.38330389,-101.4919072,254
008397.png,au,-33.27781192,117.1751853,186
008398.png,us,33.06862063,-84.80273523,284
008399.png,tr,39.83371236,32.87117247,353
008400.png,ru,55.19958179,51.13512283,253
008401.png,us,38.96971163,-84.63004246,298
008402.png,es,38.61687598,-0.741953875,244
008403.png,us,32.24000504,-92.09801039,263
008404.png,ar,-35.18073107,-68.7007826,265
008405.png,ke,0.440683971,38.00535499,329
008406.png,us,44.78057106,-107.4766447,348
008407.png,ca,48.81169159,-72.58276942,144
008408.png,fi,60.33178431,24.01937211,39
008409.png,mn,48.72349068,89.95662044,344
008410.png,us,32.51288433,-98.88548395,240
008411.png,ca,49.20084313,-107.6620569,45
008412.png,th,18.93011213,100.7610177,247
008413.png,id,-3.575177217,114.5739592,264
008414.png,fr,43.23716758,-1.102705204,174
008415.png,id,-8.286917526,118.8795562,135
008416.png,id,-2.925628722,107.8294882,139
008417.png,br,3.149175594,-59.96437344,237
008418.png,za,-34.04401524,21.76368044,247
008419.png,es,40.10599709,-6.483952302,17
008420.png,jp,44.03626682,144.178068,251
008421.png,co,5.784852337,-76.24003469,327
008422.png,ru,51.9072436,44.80636404,208
008423.png,us,36.04061941,-84.18991921,226
008424.png,bw,-24.58405819,24.49940115,156
008425.png,ru,58.91850752,80.34228819,354
008426.png,mx,17.58752827,-96.45180331,110
008427.png,us,44.02882726,-71.762718,3
008428.png,us,47.84634555,-116.7753998,187
008429.png,co,4.53655226,-75.83041151,16
008430.png,ua,49.79858588,34.54529951,198
008431.png,us,42.55180426,-91.54964783,255
008432.png,us,37.06786061,-92.55087854,62
008433.png,us,39.39311884,-99.6457601,309
008434.png,br,-21.43652571,-41.70533342,23
008435.png,us,29.35197246,-97.58430436,69
008436.png,us,33.79800644,-103.3400353,255
008437.png,th,19.36740629,100.1615561,172
008438.png,ro,47.24366227,22.55800414,221
008439.png,ru,53.75496646,39.02533599,326
008440.png,us,37.79948157,-83.90880042,154
008441.png,no,60.89325743,11.11144193,139
008442.png,se,60.52864101,14.40270505,106
008443.png,it,45.39383341,8.029931832,354
008444.png,ru,51.14865717,36.80515119,250
008445.png,ru,50.38291865,137.4888091,16
008446.png,br,-18.31346017,-42.97335243,320
008447.png,us,45.03715954,-111.1173727,199
008448.png,au,-37.16969574,143.4374833,48
008449.png,pt,37.17901908,-8.167162862,258
008450.png,ph,7.570048837,126.5681579,178
008451.png,au,-20.24551332,141.727982,284
008452.png,ca,58.55713477,-117.5914844,292
008453.png,ru,53.71690629,50.82277163,170
008454.png,us,44.66701034,-101.6293788,212
008455.png,ca,50.79579891,-57.07386761,351
008456.png,ru,51.71115942,45.25259385,220
008457.png,us,38.13380724,-77.51522776,320
008458.png,us,46.05630004,-101.3388662,76
008459.png,ru,49.2877419,44.05469919,231
008460.png,ru,51.7327438,57.83586816,309
008461.png,gb,51.76303378,-2.37421718,317
008462.png,ee,59.0070988,23.29185151,141
008463.png,us,31.62866702,-102.3230137,219
008464.png,us,41.10020401,-105.0688036,248
008465.png,ru,58.43321586,33.63547856,229
008466.png,us,30.02419038,-90.7408698,40
008467.png,ca,48.26652159,-84.88219787,106
008468.png,th,18.28195968,97.88780968,114
008469.png,lv,57.23041372,21.95935098,299
008470.png,th,17.35528076,100.510327,294
008471.png,ca,50.23637229,-108.5941264,151
008472.png,ca,48.61959197,-67.39882531,330
008473.png,us,41.36447953,-74.31758878,239
008474.png,th,16.00451522,101.7953729,352
008475.png,gb,56.91453545,-5.13452441,255
008476.png,mx,23.53529716,-98.90452083,286
008477.png,ru,58.9958775,28.70969365,95
008478.png,ru,52.08301577,46.79824673,323
008479.png,gb,53.31575308,-4.41719364,113
008480.png,no,69.42924239,25.74944028,212
008481.png,br,-21.85542011,-43.37822209,217
008482.png,ca,48.2375997,-89.97819038,117
008483.png,us,38.29446296,-89.57723677,162
008484.png,us,42.40201948,-123.1591297,67
008485.png,mx,23.47817007,-100.6131597,257
008486.png,ru,50.92334065,142.6642516,194
008487.png,fi,60.82255898,27.80798317,56
008488.png,us,40.92451517,-91.05200268,38
008489.png,ru,55.6861974,48.05694453,263
008490.png,my,2.56801205,103.7323927,206
008491.png,hu,47.70712062,17.66808009,136
008492.png,us,41.07216012,-98.9202426,191
008493.png,us,39.41504731,-92.32616163,100
008494.png,us,39.79953387,-98.69175308,81
008495.png,au,-34.97470092,138.8258919,153
008496.png,ca,50.60214364,-120.2196102,14
008497.png,it,44.99282758,10.54729249,32
008498.png,us,42.23282204,-104.7255469,316
008499.png,us,41.0515401,-105.545012,327
008500.png,es,38.47778743,-3.594400045,226
008501.png,se,65.42242123,14.81605019,340
008502.png,ru,58.32230498,56.37489761,312
008503.png,jp,35.13233273,133.9258685,100
008504.png,tr,37.1969153,29.53747634,134
008505.png,us,46.83145913,-68.08913491,333
008506.png,us,45.23572238,-102.1606787,67
008507.png,fr,48.55682198,6.909296631,240
008508.png,hr,45.37427592,13.9107178,146
008509.png,tn,33.9979353,7.841531991,191
008510.png,us,46.05656014,-85.89419136,56
008511.png,id,-7.837015869,112.6534241,69
008512.png,us,34.25417435,-85.31352808,281
008513.png,ru,59.72678731,32.36403251,183
008514.png,ro,45.10908367,23.07239664,144
008515.png,us,31.76517714,-85.57490961,80
008516.png,ru,45.04713421,39.64426555,101
008517.png,us,45.60168928,-97.22707964,9
008518.png,ar,-27.39645769,-63.56218883,345
008519.png,ar,-28.62557254,-65.32040616,103
008520.png,us,42.3068786,-96.35830074,60
008521.png,br,-23.41150297,-45.97646405,280
008522.png,au,-37.7471202,142.5518611,282
008523.png,us,36.0741173,-85.32678886,292
008524.png,mx,18.06882282,-92.8095112,307
008525.png,br,-21.28833381,-41.71429798,231
008526.png,us,34.78206095,-95.89974032,78
008527.png,id,-8.727343629,121.9954585,18
008528.png,us,31.87767328,-87.10043056,159
008529.png,se,57.63971617,13.13954749,162
008530.png,us,35.20474394,-114.289107,254
008531.png,ro,46.2638369,24.65083751,261
008532.png,fi,60.61754539,25.59071018,291
008533.png,us,44.81472458,-68.93143738,33
008534.png,us,41.14648196,-74.08034977,0
008535.png,us,38.06485507,-91.08413231,276
008536.png,th,17.765412,101.9774073,280
008537.png,ca,45.13268272,-73.59112189,218
008538.png,ng,9.24616775,4.942749489,307
008539.png,es,43.39166056,-7.417198676,158
008540.png,ru,53.51773911,49.78162524,303
008541.png,ru,44.94362052,39.75846562,39
008542.png,us,31.60744562,-90.56081842,128
008543.png,au,-30.61969604,147.5029033,191
008544.png,br,-7.407975398,-45.99089933,325
008545.png,za,-24.28110124,29.79744865,108
008546.png,us,31.21741743,-102.7453988,327
008547.png,fr,47.16530809,6.262609605,72
008548.png,au,-31.11901295,149.6192143,349
008549.png,mx,18.07718169,-94.88507722,334
008550.png,my,3.67046527,103.0984986,91
008551.png,br,-26.02853455,-48.60881255,238
008552.png,mx,20.02903839,-100.2780183,291
008553.png,ru,47.81936267,40.48506079,230
008554.png,us,42.79828357,-75.43067932,308
008555.png,ru,56.20715361,90.47280221,159
008556.png,ar,-32.76534032,-62.72685694,64
008557.png,es,39.26995518,-2.684430253,195
008558.png,br,-17.87582993,-52.19302796,32
008559.png,au,-33.70416463,138.4308113,309
008560.png,br,-5.277496387,-49.36350642,224
008561.png,us,39.49841279,-107.9430581,181
008562.png,no,61.65523623,9.198235737,282
008563.png,us,33.90157955,-84.69650467,327
008564.png,br,-18.50354111,-43.18576459,46
008565.png,us,44.20123691,-88.34910926,158
008566.png,jp,39.44478556,141.5621786,279
008567.png,nz,-44.74897503,171.124087,84
008568.png,ua,49.76135391,25.46400062,71
008569.png,mx,23.76495009,-109.9807475,221
008570.png,br,-15.83110673,-46.86649966,321
008571.png,us,45.88142851,-122.7233133,38
008572.png,ar,-24.32224103,-64.51580485,160
008573.png,pe,-16.60537013,-72.63027164,16
008574.png,mx,20.22410255,-102.6536094,53
008575.png,au,-32.67340245,138.1167547,290
008576.png,fi,61.51465953,28.78171927,240
008577.png,bw,-22.10041446,27.91442358,45
008578.png,es,40.89582999,-0.106631482,43
008579.png,ng,11.41805553,9.490781452,213
008580.png,jp,34.19280262,135.3684916,112
008581.png,au,-22.0765095,144.5921301,155
008582.png,ph,17.0783824,121.149117,312
008583.png,us,36.18156137,-85.70098311,45
008584.png,es,42.6541526,-6.807160711,45
008585.png,us,37.78386726,-120.9354087,227
008586.png,gb,52.23417254,-3.96620084,50
008587.png,es,37.45548004,-3.179264188,170
008588.png,us,32.93576846,-97.06803343,55
008589.png,hu,47.54095158,17.07611424,211
008590.png,br,-5.977064545,-42.43651528,36
008591.png,us,33.02310477,-101.1824981,39
008592.png,ca,50.37291036,-114.2291281,286
008593.png,ar,-35.93682543,-62.80735591,325
008594.png,ar,-25.70361194,-54.05926785,278
008595.png,ru,60.7473265,29.02267114,194
008596.png,br,-8.326567023,-36.17317414,239
008597.png,id,-8.556133498,114.1671262,115
008598.png,kg,42.70907053,77.44514469,320
008599.png,co,10.69662953,-75.06424106,281
008600.png,ru,66.3192175,36.2269913,219
008601.png,br,-22.19136502,-49.84704307,27
008602.png,ua,50.53463477,27.66185696,314
008603.png,ru,52.69899734,35.02647503,352
008604.png,us,41.67374014,-84.31835627,83
008605.png,us,43.06384645,-93.477546,125
008606.png,id,-8.891744145,121.1659431,308
008607.png,us,33.77494242,-96.06524982,313
008608.png,us,36.2801499,-80.52553087,134
008609.png,us,37.84273762,-97.2990677,261
008610.png,tr,36.83302944,32.57812824,80
008611.png,us,35.85686558,-80.14773169,287
008612.png,ru,54.26599113,49.16916999,289
008613.png,us,38.8329025,-80.40127538,326
008614.png,ca,55.87423686,-98.1200368,27
008615.png,us,45.44689552,-103.5455598,243
008616.png,my,2.108626881,102.8250932,7
008617.png,us,34.11891586,-114.3864487,228
008618.png,no,65.05738041,13.30390366,47
008619.png,us,45.6593133,-89.15932957,263
008620.png,no,58.74859929,8.997202518,36
008621.png,us,34.95546517,-91.01089635,76
008622.png,us,35.16087613,-82.97903828,237
008623.png,us,33.60750969,-99.27649489,87
008624.png,ca,55.93488209,-113.6880401,352
008625.png,us,35.25754344,-91.24211881,358
008626.png,br,-12.30854754,-37.91512127,126
008627.png,us,35.92543698,-102.0344372,17
008628.png,mx,29.03395717,-111.1418282,132
008629.png,br,-23.81854958,-52.22183696,2
008630.png,no,61.35780026,6.221343716,350
008631.png,it,37.94146465,13.38409211,107
008632.png,br,-8.599136692,-40.33233148,241
008633.png,br,-6.519054822,-37.52201387,128
008634.png,pe,-17.03429733,-70.81079548,126
008635.png,ru,56.0775476,62.63764397,178
008636.png,bg,43.56729188,27.81626451,214
008637.png,ca,53.94533055,-123.76189,213
008638.png,es,38.87955267,-1.16295889,178
008639.png,it,38.14576484,15.86046094,139
008640.png,us,44.93743147,-68.82393721,143
008641.png,ca,61.81236166,-133.0249287,359
008642.png,ca,56.21834952,-118.3252135,302
008643.png,fr,44.71465187,3.210783837,89
008644.png,us,41.29938628,-99.77508241,209
008645.png,es,38.22115821,-1.470411191,150
008646.png,mx,21.26295294,-88.99371072,120
008647.png,ca,53.88334704,-122.1363069,281
008648.png,ca,52.77900579,-59.9665903,304
008649.png,fr,44.165744,3.791128844,59
008650.png,mx,26.78464727,-109.0941155,174
008651.png,au,-37.36546473,145.1686669,347
008652.png,ke,-2.808894737,37.48529142,255
008653.png,us,44.36050846,-69.52375962,226
008654.png,tr,40.88588416,33.21422091,95
008655.png,ca,52.76330324,-110.4627614,50
008656.png,sn,12.62608032,-15.51597532,25
008657.png,us,61.06508177,-145.9096889,320
008658.png,es,40.71582188,-5.182815104,297
008659.png,ca,49.24957525,-117.633043,213
008660.png,pt,41.39636841,-8.451328617,129
008661.png,ru,57.2903479,36.08934452,291
008662.png,ca,53.3790515,-102.8730775,236
008663.png,cl,-38.2209303,-73.00138697,126
008664.png,th,14.94918132,104.162218,25
008665.png,gr,39.16400002,22.58569931,26
008666.png,ru,52.26992759,108.8443722,121
008667.png,us,44.31171731,-90.11085489,287
008668.png,es,37.75942424,-6.623673917,88
008669.png,ru,57.31496715,88.16484654,253
008670.png,br,-27.257156,-50.68003777,313
008671.png,br,-5.503074514,-45.28625317,272
008672.png,es,38.3357344,-0.814447978,63
008673.png,se,56.97248773,15.80827762,239
008674.png,fi,61.39326704,27.80944116,304
008675.png,ro,45.69644294,26.01335336,18
008676.png,bw,-21.31278143,25.30163117,34
008677.png,ar,-38.14429686,-70.59943754,174
008678.png,au,-32.75504055,148.9290159,110
008679.png,us,41.6708139,-95.05396728,297
008680.png,us,38.4835545,-104.5901002,203
008681.png,es,42.06643095,0.899273639,211
008682.png,us,41.45824364,-74.30210116,219
008683.png,us,41.84905266,-111.0645039,214
008684.png,us,43.40964626,-73.73125653,202
008685.png,pe,-8.4242429,-78.72729298,314
008686.png,th,18.56751294,100.9238822,121
008687.png,uy,-34.61058196,-54.55203326,141
008688.png,jp,45.25230838,141.8908143,110
008689.png,br,-20.17249705,-43.74234104,105
008690.png,ru,51.74654378,103.7225098,283
008691.png,us,39.74588969,-84.01095717,118
008692.png,ru,62.04973167,65.71763082,118
008693.png,ca,52.23986073,-100.9417552,30
008694.png,za,-26.10737848,26.78645221,221
008695.png,au,-35.27724079,145.9919528,307
008696.png,no,60.07954155,8.641809088,52
008697.png,fr,42.1843272,9.248067954,359
008698.png,ca,45.59790686,-82.01484424,280
008699.png,us,36.3150604,-102.2416978,257
008700.png,us,42.43766244,-72.96794827,180
008701.png,ua,48.55251968,30.23207867,236
008702.png,us,69.68605293,-148.7096183,301
008703.png,us,44.50413079,-103.1814837,14
008704.png,za,-28.17224042,26.37261303,96
008705.png,us,45.68576449,-110.5596655,55
008706.png,au,-32.46259349,133.9134751,114
008707.png,ar,-35.61440353,-65.60364929,262
008708.png,au,-31.17297518,115.8448212,256
008709.png,gb,53.64757297,-0.405792184,251
008710.png,es,39.19298062,-0.808588764,9
008711.png,pl,52.98496808,17.22374189,79
008712.png,us,39.22546407,-106.3901729,317
008713.png,gb,50.10690087,-5.371232347,77
008714.png,au,-33.30496731,149.04572,273
008715.png,us,34.94186832,-85.92094581,165
008716.png,fr,46.24530319,-1.115445099,265
008717.png,us,42.19005455,-84.27446136,179
008718.png,us,35.20402597,-79.89826117,248
008719.png,tr,39.51512491,32.28372782,53
008720.png,ca,49.05649198,-55.59288258,338
008721.png,kr,35.4580948,126.552191,118
008722.png,fi,62.13576386,26.73519899,211
008723.png,us,34.54599482,-119.8823825,239
008724.png,us,33.69315142,-112.3818028,132
008725.png,ru,59.63058244,40.76848939,28
008726.png,ca,51.21629319,-100.3306417,167
008727.png,kh,12.87094369,103.2120135,5
008728.png,be,50.55750453,3.745330849,285
008729.png,ru,51.41350519,92.55333673,118
008730.png,no,66.91430946,14.76054792,158
008731.png,es,40.13651016,-3.201929872,292
008732.png,ng,6.708548968,5.777718881,297
008733.png,ru,56.01295951,43.26024645,284
008734.png,ca,50.78604682,-114.3019933,86
008735.png,id,-1.560494717,123.5551153,213
008736.png,us,38.89157679,-92.65537976,26
008737.png,us,38.45520702,-95.63714872,225
008738.png,us,38.22741633,-81.15518521,289
008739.png,ca,52.32145193,-114.9913161,251
008740.png,jp,35.61567764,136.8164241,43
008741.png,ru,54.03046915,38.49992706,26
008742.png,us,35.40431707,-97.52990713,104
008743.png,br,-5.111244639,-49.36853254,48
008744.png,ru,54.93821801,51.69286774,237
008745.png,ca,52.46927155,-108.5220435,190
008746.png,ru,53.52733345,49.41263553,89
008747.png,us,40.79156574,-72.90704385,269
008748.png,br,-9.797571543,-68.10109908,293
008749.png,us,32.53205249,-85.06284216,75
008750.png,mx,19.93574438,-103.6092264,9
008751.png,in,31.81759989,74.87027022,232
008752.png,no,71.07844818,25.45009587,89
008753.png,ar,-38.20320455,-67.96899329,142
008754.png,bg,41.78891001,25.73881631,52
008755.png,ca,47.09480565,-55.65435749,45
008756.png,tw,23.17193008,120.4041386,244
008757.png,mx,18.52281564,-95.38782194,131
008758.png,us,35.13243194,-97.39728936,176
008759.png,hr,45.39790019,18.85605831,39
008760.png,ru,46.27983791,44.84066871,206
008761.png,us,36.96546786,-87.90122166,11
008762.png,br,3.163507171,-60.23761536,19
008763.png,br,-29.8413185,-50.65336222,154
008764.png,fr,50.01434531,4.074826639,159
008765.png,us,35.1404026,-103.4283691,22
008766.png,br,-17.61502731,-42.31277382,218
008767.png,au,-23.10647882,148.0525386,207
008768.png,us,43.87583803,-69.85152523,144
008769.png,ng,7.905544914,8.588237549,3
008770.png,co,5.972676687,-74.91121919,330
008771.png,pe,-16.44555213,-71.81054062,88
008772.png,ie,54.82998583,-7.64089005,254
008773.png,it,37.77165411,12.98050048,262
008774.png,ru,56.22089361,41.51665907,177
008775.png,au,-19.21628907,140.2952892,353
008776.png,ca,58.85027231,-123.4539251,77
008777.png,nz,-42.53056014,173.473201,152
008778.png,us,38.12350711,-92.90870332,103
008779.png,us,41.33606729,-73.89066362,129
008780.png,us,42.86292729,-93.69363161,99
008781.png,ru,54.90496152,51.94467707,73
008782.png,us,46.82878489,-111.1643278,180
008783.png,ru,44.41501367,46.70186766,128
008784.png,bo,-17.49073654,-63.02341381,123
008785.png,us,39.5934391,-78.03765802,147
008786.png,us,42.10199473,-89.06241293,197
008787.png,za,-29.5750717,30.55851627,55
008788.png,ru,59.55888313,33.38875867,241
